hotel_id,destination_id,surroundings
207975,43639,1
207976,7175,1
207977,2408,0
207977,417117,0
207978,114449,1
207979,104612,1
207980,1400,0
207980,417072,0
207981,1971,1
207982,773,0
207982,416616,0
207982,417036,0
207983,3135,0
207983,3169,1
207983,417572,0
207984,2882,0
207984,417138,0
207985,5774,0
207985,417306,0
207986,3076,0
207986,417153,0
207986,417572,0
207986,417612,0
207987,1553,1
207988,116211,1
207989,1477,1
207992,6079,1
207992,108252,1
207993,21320,1
207994,5781,0
207994,417308,0
207996,116745,1
207997,4068,1
207997,8117,1
207997,417403,0
207998,15038,0
207998,111746,0
207998,416899,0
207998,417467,0
207998,417579,0
207999,4790,0
207999,28163,0
207999,28922,0
207999,416365,0
208001,9628,0
208001,22205,0
208002,9628,0
208002,22205,1
208003,912,0
208003,416551,0
208004,9628,0
208004,22205,0
208005,5252,1
208005,86254,1
208005,417004,1
208006,150511,1
208007,44777,1
208008,664,1
208008,150544,1
208010,155,1
208011,3362,0
208014,8167,0
208014,150562,1
208016,96861,1
208017,15471,1
208018,4878,1
208018,11734,1
208019,32,1
208020,8404,0
208020,417413,0
208021,912,0
208021,416551,0
208021,417056,0
208022,4327,1
208024,44085,1
208025,3362,0
208026,3362,0
208027,5606,0
208027,417287,0
208028,5944,0
208028,417321,0
208030,6147,1
208030,204782,0
208030,417327,0
208031,5783,1
208032,6428,0
208032,417341,0
208033,784,0
208034,4241,1
208035,784,0
208036,2490,1
208037,99694,1
208039,4711,0
208039,417249,0
208040,3222,0
208040,417162,0
208043,6732,1
208044,107497,1
208045,5783,1
208046,6237,1
208048,3074,1
208049,1845,0
208050,6222,0
208050,417332,0
208051,116452,1
208052,61003,1
208054,272,0
208054,1507,0
208054,416647,0
208055,2980,0
208055,5997,0
208055,417146,0
208056,60835,1
208057,28922,0
208057,111813,1
208058,546,1
208060,4091,0
208060,417207,0
208061,823,0
208061,417045,0
208062,4529,1
208063,5906,0
208063,417317,0
208064,3222,0
208064,417162,0
208065,4241,1
208067,6634,1
208068,15046,1
208068,115340,1
208070,1806,1
208071,2715,0
208072,4538,1
208075,8345,0
208075,97967,0
208075,416876,0
208076,150516,1
208077,150566,1
208078,5638,1
208080,104985,1
208082,806,1
208082,269275,1
208083,4813,1
208083,8117,0
208083,29207,1
208083,416770,0
208084,1249,1
208085,401,1
208085,40891,1
208086,105380,1
208087,5614,1
208089,94401,1
208090,912,0
208090,103049,1
208090,416538,0
208091,3290,1
208091,7117,0
208091,416914,0
208091,417367,0
208092,102187,1
208093,104936,1
208094,100197,1
208095,7000,1
208095,9871,0
208096,875,0
208096,416590,0
208097,115338,1
208098,383,1
208100,150709,1
208100,417577,0
208101,150521,1
208103,114013,1
208104,95257,1
208105,106998,1
208106,90958,1
208109,145251,1
208110,2406,0
208110,417116,0
208112,2555,1
208113,2233,1
208115,90900,1
208117,75644,1
208118,4658,1
208119,5724,1
208120,2406,0
208120,417116,0
208122,3209,0
208123,4006,0
208127,5706,0
208127,417294,0
208128,5681,0
208130,4286,1
208131,6622,1
208132,6325,0
208132,417338,0
208133,2924,1
208134,109786,0
208134,109793,1
208134,305653,0
208134,417466,0
208135,2474,1
208136,789,0
208137,5681,0
208137,94897,1
208138,2985,1
208139,2562,1
208141,907,1
208142,5906,0
208142,417317,0
208143,5681,0
208143,94897,1
208144,5681,0
208145,3623,1
208146,6948,1
208147,5781,0
208147,417308,0
208148,2785,1
208149,2882,0
208149,417138,0
208150,4180,1
208151,4017,0
208151,416217,0
208151,416220,0
208153,5252,0
208153,416161,0
208153,417004,0
208154,3815,0
208154,417185,0
208155,8534,0
208155,417414,0
208156,5781,0
208157,638,0
208158,8810,1
208159,8776,1
208160,5008,1
208161,4246,0
208163,9628,0
208163,22205,0
208164,95316,1
208165,5797,1
208167,93092,1
208169,95348,1
208170,106009,1
208171,1494,0
208171,114200,1
208173,3929,0
208173,417193,0
208174,105443,1
208176,38269,1
208177,1397,0
208177,417071,0
208178,1397,0
208178,417071,0
208179,1181,1
208179,1386,1
208179,259233,1
208180,42376,1
208181,4768,0
208183,2985,1
208184,2604,0
208184,416848,0
208185,2924,1
208186,783,0
208186,103877,0
208186,416700,0
208187,61118,1
208188,5281,1
208189,2406,1
208190,784,0
208190,417038,0
208192,117185,1
208193,117798,1
208195,4650,0
208195,416702,0
208195,417244,0
208197,75649,1
208198,116060,1
208199,115780,1
208200,784,0
208200,417038,0
208201,3606,0
208202,1722,1
208203,117185,1
208205,116218,0
208206,784,0
208206,417038,0
208207,784,0
208207,417038,0
208208,116001,1
208209,784,0
208209,417038,0
208210,168,1
208211,3582,1
208212,117701,1
208213,1530,0
208214,2406,0
208214,417116,0
208215,1845,0
208215,417098,0
208216,7533,0
208216,417386,0
208217,2967,0
208220,6754,1
208221,4591,0
208221,416240,0
208221,416256,0
208221,417238,0
208222,26137,1
208222,30280,0
208223,1218,1
208224,123716,1
208227,92569,1
208228,442,1
208229,6577,0
208229,417345,0
208232,4650,0
208232,417244,0
208233,2882,0
208233,417138,0
208234,9630,1
208235,8784,1
208235,67298,1
208236,150738,1
208237,4054,1
208238,2336,0
208238,58009,1
208239,108359,1
208240,5895,1
208241,3222,0
208241,417162,0
208242,1457,1
208242,16410,1
208242,102502,0
208243,6480,1
208244,95231,1
208245,2882,0
208246,3963,0
208246,417194,0
208247,2981,1
208250,402925,1
208251,288,0
208251,416945,0
208251,417016,0
208253,8404,0
208254,5252,0
208254,416161,0
208254,417004,0
208255,105136,1
208256,1336,1
208257,1484,0
208257,417081,0
208258,134586,1
208259,5206,1
208259,9209,1
208260,5252,0
208260,416161,0
208260,417004,0
208261,22636,1
208262,150903,1
208263,5252,0
208264,64447,1
208265,67118,1
208266,3146,0
208267,7926,0
208267,97614,1
208268,3869,0
208270,2362,0
208272,2080,1
208273,150721,1
208274,107134,1
208277,2605,1
208277,11613,1
208277,112384,1
208277,271857,1
208278,96674,1
208279,7445,1
208280,150893,1
208282,106124,1
208283,106144,1
208284,1433,0
208284,7117,0
208285,1336,1
208286,200,0
208286,417009,0
208286,417577,0
208287,75737,0
208287,102544,0
208288,1903,1
208288,5303,1
208288,7751,1
208288,14518,1
208288,112096,1
208288,112116,0
208288,416528,1
208288,416536,1
208288,417393,1
208289,5257,1
208289,7926,0
208289,416716,0
208290,102315,1
208291,57161,1
208293,4017,0
208293,416217,0
208293,417201,0
208294,912,0
208295,7156,0
208295,417368,0
208296,2982,1
208297,383,1
208298,9377,1
208299,3862,1
208300,7156,0
208300,417368,0
208301,87032,1
208303,2882,0
208304,1843,1
208306,2882,0
208306,417138,0
208307,8181,1
208307,150800,1
208308,5939,1
208309,2259,0
208309,417111,0
208310,114843,0
208311,5789,1
208313,124146,1
208315,4591,0
208315,416244,0
208316,6577,0
208316,417345,0
208319,4017,0
208319,416217,0
208320,7374,0
208321,5724,0
208322,6252,1
208323,4591,0
208323,416247,0
208325,4031,1
208327,4248,0
208327,417218,0
208328,7028,0
208329,4803,1
208330,6904,1
208331,4650,0
208331,416702,0
208331,417244,0
208332,1400,0
208332,417072,0
208333,6531,1
208334,4650,0
208334,416704,0
208334,417244,0
208335,3193,1
208336,4650,0
208336,416703,0
208336,416704,0
208337,5906,0
208337,417317,0
208339,2418,1
208340,1397,0
208340,417071,0
208341,18042,1
208342,7503,1
208343,15162,1
208343,103525,1
208344,114605,0
208345,15152,1
208346,4650,0
208346,417244,0
208347,1397,0
208347,417071,0
208348,5931,1
208349,5681,0
208349,417292,0
208351,2924,1
208353,4650,0
208353,416704,0
208354,95102,1
208355,634,0
208355,417028,0
208356,3222,0
208356,417162,0
208357,4192,1
208358,94107,1
208359,1648,0
208359,417092,0
208360,4476,0
208360,417235,0
208361,5906,0
208361,417317,0
208363,4650,0
208364,4650,1
208365,2920,0
208365,417139,0
208366,7444,0
208366,8945,0
208366,417381,0
208367,5905,1
208368,108598,1
208368,261511,1
208369,4650,0
208369,416704,0
208369,417244,0
208372,275,0
208372,40448,0
208372,417365,0
208374,15945,1
208375,16458,1
208376,2061,0
208377,6928,1
208378,9429,1
208379,2621,1
208380,4685,1
208380,15609,1
208381,150705,1
208383,150720,1
208384,5739,0
208384,417300,0
208385,111112,1
208390,29155,1
208392,5793,1
208393,5781,0
208394,4591,0
208394,416246,0
208394,416266,0
208394,417238,0
208395,8345,0
208395,97112,0
208395,416877,0
208396,638,0
208396,417029,0
208397,2882,0
208397,417138,0
208400,2882,0
208402,3533,1
208403,2882,0
208403,417138,0
208404,1400,0
208404,417072,0
208405,1400,0
208405,417072,0
208406,1400,0
208406,417072,0
208407,2882,0
208407,417138,0
208408,1336,1
208409,1308,0
208409,1457,1
208409,21662,0
208410,4355,0
208410,417229,0
208411,150717,1
208412,638,0
208413,12057,1
208414,2952,1
208414,136693,1
208415,1493,1
208415,23828,0
208415,417441,0
208419,251,0
208420,108598,1
208420,261511,1
208421,4115,1
208422,91354,1
208424,3116,1
208424,107866,1
208425,4817,1
208427,4979,0
208430,150574,1
208432,773,0
208432,416609,0
208432,417036,0
208433,773,0
208433,416617,0
208433,417036,0
208434,2530,1
208435,28650,1
208436,98447,1
208437,100274,1
208438,15061,1
208439,3474,0
208439,416282,0
208439,417663,0
208440,5327,1
208441,4001,1
208441,29207,0
208443,1410,1
208443,7259,1
208444,912,0
208445,105360,1
208446,105358,1
208449,150665,1
208450,8167,0
208450,113228,1
208451,99543,1
208452,21824,1
208453,5693,1
208453,22640,1
208454,7004,0
208455,272,0
208455,110252,1
208456,4069,1
208457,5614,1
208459,109923,1
208460,1493,1
208460,23828,0
208461,912,0
208461,417056,0
208462,95104,1
208463,3951,0
208463,7428,1
208465,16,1
208465,1308,0
208465,1457,1
208465,417692,0
208466,2882,0
208466,417138,0
208467,2882,0
208467,417138,0
208468,22331,1
208469,107452,1
208470,107599,1
208471,147010,1
208473,150581,1
208474,5034,1
208475,60941,1
208476,150584,1
208477,107450,1
208478,150608,1
208479,5021,1
208479,417266,0
208481,7046,1
208482,5690,1
208483,150641,1
208484,1397,0
208484,417071,0
208486,93594,1
208487,4128,0
208487,416998,0
208487,417208,0
208488,60888,1
208488,274067,1
208489,5760,0
208489,41148,1
208489,417303,0
208490,150583,1
208491,1397,0
208491,7315,1
208491,417071,0
208492,3325,0
208492,23433,0
208493,5724,0
208493,417298,0
208494,3222,0
208495,150471,1
208496,5042,1
208497,60885,1
208498,147018,1
208499,16516,1
208500,5635,1
208501,16467,1
208501,150630,1
208502,61022,1
208503,16519,1
208505,150588,1
208506,150637,1
208507,2901,1
208508,2068,1
208509,107452,1
208510,3474,0
208510,416282,0
208511,6330,1
208512,105305,1
208513,107492,1
208515,2603,1
208516,150605,1
208517,4077,1
208518,107609,1
208519,150471,1
208520,16518,1
208521,150636,1
208522,823,0
208522,417045,0
208523,150632,1
208524,3968,1
208525,5468,1
208525,8167,0
208525,417405,0
208526,86040,1
208529,2882,0
208529,417138,0
208530,23511,1
208531,929,1
208532,150672,1
208533,3474,0
208533,416284,0
208533,416294,0
208533,417003,0
208534,272,0
208534,3324,1
208534,358313,0
208535,7041,1
208535,97095,1
208537,107021,1
208538,913,0
208538,416958,0
208539,24971,1
208540,783,0
208540,5914,0
208540,21868,0
208540,21924,1
208540,265059,0
208540,265582,1
208540,266344,1
208540,416698,0
208540,416699,0
208540,416700,0
208540,417037,0
208540,417318,0
208540,417481,0
208541,150647,1
208542,22933,1
208543,4338,1
208544,1342,1
208546,527,0
208546,4449,0
208546,5647,0
208546,41374,1
208547,4808,1
208548,783,0
208548,21868,1
208548,266345,1
208548,416700,0
208550,22145,1
208551,3254,0
208551,3325,0
208551,417166,0
208552,5760,1
208552,416842,0
208552,417303,0
208553,4650,0
208553,416707,0
208554,4087,1
208555,146984,1
208556,3210,1
208556,107456,1
208557,4050,1
208557,8190,1
208558,4063,0
208558,8190,1
208560,1610,0
208560,417090,0
208561,1610,1
208561,8758,1
208562,912,0
208562,417056,0
208563,110680,1
208564,4140,1
208565,150690,1
208566,108470,1
208567,7727,1
208568,350,1
208569,6577,0
208569,417345,0
208570,4469,1
208571,3631,0
208571,417181,0
208572,3074,1
208573,3072,1
208573,114728,1
208573,417152,0
208575,22128,1
208576,5681,0
208576,417292,0
208577,3815,0
208577,417185,0
208578,1271,1
208579,69080,1
208580,12333,1
208581,37317,1
208582,688,1
208583,688,1
208584,150780,1
208585,3362,0
208586,5741,1
208587,3474,0
208587,416282,0
208589,8404,0
208590,21631,1
208591,144174,1
208592,512,1
208593,5579,0
208593,417284,0
208594,3146,0
208594,417156,0
208597,2406,1
208598,3963,0
208598,417194,0
208599,846,1
208600,5930,0
208601,118478,1
208602,8863,1
208603,21491,1
208605,2791,1
208606,15159,1
208607,440,1
208607,7136,1
208609,773,0
208610,6072,0
208611,4144,1
208612,78390,1
208613,103501,1
208614,103663,1
208616,103638,1
208617,103704,1
208618,913,0
208618,417057,0
208619,103501,1
208620,4144,1
208621,5706,0
208621,417294,0
208622,104662,1
208623,395,0
208624,16163,1
208625,3963,0
208626,8181,0
208627,3963,0
208629,4375,1
208630,1484,0
208630,417081,0
208631,5201,1
208633,2061,1
208633,42462,1
208634,2882,0
208634,417138,0
208635,5700,1
208635,8190,1
208635,416663,0
208637,81561,1
208638,6267,1
208639,115976,1
208641,101739,1
208642,4591,0
208642,416245,0
208642,417238,0
208644,5739,0
208644,417300,0
208645,102225,1
208646,875,0
208646,416602,0
208647,883,1
208647,9628,0
208648,102015,1
208648,191520,0
208649,5252,0
208651,92794,1
208652,92439,1
208653,41545,1
208654,6363,1
208655,7156,0
208655,417368,0
208656,106150,0
208659,5681,0
208660,8653,1
208663,5939,1
208664,22072,1
208665,63885,1
208667,2882,0
208667,417138,0
208668,2436,0
208668,417118,0
208669,1436,0
208669,417076,0
208670,4650,0
208671,4174,1
208675,5079,1
208676,5734,1
208677,6111,1
208678,229,1
208679,4144,1
208680,22153,1
208681,4501,1
208681,103501,1
208682,103660,1
208683,4850,1
208684,4501,1
208684,103501,1
208685,4972,1
208686,15156,1
208687,3258,1
208688,103501,1
208689,2801,1
208690,109823,1
208691,76152,1
208692,1621,1
208693,5704,0
208694,103501,1
208695,1440,1
208696,15153,1
208698,15153,1
208699,1621,1
208700,3809,0
208700,417182,0
208701,2754,0
208701,417131,0
208702,103319,1
208703,8181,0
208704,4972,1
208705,15153,1
208706,103317,1
208707,103663,1
208708,14952,1
208709,15159,1
208711,4972,1
208712,783,0
208712,5914,0
208712,21868,0
208712,21924,1
208712,265059,0
208712,265582,1
208712,266344,1
208712,416698,0
208712,416699,0
208712,416700,0
208712,417037,0
208712,417318,0
208712,417481,0
208713,1440,1
208714,15159,1
208715,3809,0
208715,417182,0
208716,9749,1
208717,103638,1
208718,4144,1
208719,96571,1
208720,7926,0
208720,97509,1
208721,5198,1
208721,5201,0
208721,416975,0
208723,1610,0
208724,15115,1
208725,2882,0
208725,417138,0
208726,150680,1
208728,15650,1
208729,46037,1
208729,258324,1
208730,1397,0
208730,417071,0
208731,1229,0
208732,716,1
208733,15159,1
208734,3606,0
208735,213,1
208736,913,0
208736,416958,0
208737,2406,0
208737,417116,0
208738,5944,0
208739,3963,1
208740,116703,1
208741,103660,1
208742,63016,1
208743,4006,1
208743,76881,1
208744,1863,1
208745,2336,0
208745,58006,0
208745,417114,0
208746,29049,1
208746,54022,1
208747,5944,0
208748,4328,1
208749,9168,1
208750,5834,1
208750,113557,1
208751,15159,1
208752,15153,1
208753,109786,0
208753,305653,0
208753,417466,0
208754,15162,1
208755,9168,1
208756,3138,1
208756,57364,0
208756,75731,0
208756,417417,0
208756,417457,0
208757,5201,0
208758,92439,1
208759,5760,0
208759,150708,1
208760,6148,0
208761,150734,1
208762,5781,0
208762,417308,0
208763,6162,1
208763,8190,1
208763,416664,0
208764,113763,1
208765,92441,1
208766,5201,0
208767,150729,1
208768,5252,0
208768,416161,0
208768,417004,0
208769,9393,1
208770,4685,1
208771,6460,1
208771,339020,0
208772,3362,0
208772,417168,0
208773,5989,0
208774,63853,0
208775,7831,1
208777,5850,1
208778,1609,1
208779,3218,1
208780,104989,1
208781,1436,0
208781,417076,0
208782,2624,1
208782,417125,0
208783,21237,1
208784,18989,1
208785,2784,0
208785,90053,1
208786,6858,0
208787,19045,1
208788,1397,0
208788,417071,0
208789,7852,1
208789,76881,1
208790,2336,0
208790,58009,1
208792,150697,1
208793,3474,0
208794,5760,0
208794,91542,1
208795,4650,0
208795,416702,0
208795,417244,0
208796,98629,1
208797,4650,0
208797,416702,0
208797,417244,0
208798,117185,1
208799,4324,0
208801,2406,0
208801,417116,0
208802,116490,1
208803,610,0
208803,416473,0
208803,417027,0
208804,478,0
208804,7030,0
208804,139586,0
208804,417362,0
208805,2882,0
208806,2196,1
208806,111566,1
208807,2784,0
208807,20081,1
208807,65077,1
208807,416792,0
208807,417132,0
208808,6263,1
208808,149145,1
208809,69319,1
208810,673,0
208811,1436,0
208812,829,0
208813,76874,0
208813,90516,1
208813,109786,1
208813,109787,1
208813,272333,0
208813,305653,0
208814,43688,1
208815,2336,1
208815,58000,0
208817,4768,0
208817,46509,1
208817,416832,0
208818,113431,1
208819,3474,0
208819,416281,0
208819,416305,0
208819,417003,0
208820,783,0
208820,3999,1
208820,103885,1
208820,416700,0
208821,6147,1
208821,204782,0
208821,417327,0
208822,3147,1
208823,4352,1
208824,3222,0
208825,21090,1
208827,28258,1
208828,5185,1
208829,4476,0
208830,6858,0
208830,417352,0
208831,2723,1
208832,3222,0
208832,417162,0
208833,63016,1
208834,116035,1
208835,89387,1
208836,4449,0
208836,5647,0
208836,41374,1
208837,116450,0
208838,4006,0
208839,67937,1
208840,6858,0
208841,784,0
208841,417038,0
208844,5798,1
208844,109284,1
208846,5774,0
208846,417306,0
208847,150968,1
208848,23483,1
208849,2592,1
208850,895,1
208851,783,0
208851,5914,0
208851,6128,1
208851,21868,0
208851,21924,1
208851,265059,0
208851,265582,1
208851,266344,1
208851,416698,0
208851,416699,0
208851,416700,0
208851,417037,0
208851,417318,0
208851,417481,0
208852,5895,1
208854,783,0
208854,265582,1
208854,416700,0
208855,4476,0
208855,417235,0
208857,23828,0
208857,417441,0
208858,2241,0
208858,4616,0
208858,416821,0
208859,4591,0
208859,416237,0
208861,5744,0
208862,6204,1
208863,45948,1
208864,24200,1
208865,2801,1
208865,23144,1
208867,2269,1
208868,6754,1
208869,4650,0
208871,12333,1
208872,19045,1
208873,2964,1
208875,19127,1
208876,815,1
208876,41158,1
208877,12333,1
208878,1386,0
208879,230,0
208881,1598,0
208881,417088,0
208882,5905,1
208883,6222,0
208883,417332,0
208884,4650,0
208886,19127,1
208887,4650,0
208888,6072,1
208889,6960,0
208891,5579,1
208892,4650,0
208893,12550,0
208894,1648,0
208895,100332,1
208896,1218,1
208897,4685,1
208897,6140,1
208898,150784,1
208899,2784,0
208899,65077,1
208899,416792,0
208899,417132,0
208900,108870,1
208901,19319,1
208903,150840,1
208904,93619,1
208906,4128,0
208906,40991,1
208906,416998,0
208907,2869,1
208908,11227,1
208909,3422,1
208910,3474,0
208910,416285,0
208910,417003,0
208911,21485,1
208912,5785,1
208913,4322,1
208914,3980,0
208914,5737,1
208914,416798,0
208914,417197,0
208915,3095,0
208916,5252,0
208917,6468,0
208918,151036,1
208919,3474,0
208919,416282,0
208919,417663,0
208920,870,1
208922,100354,1
208923,5327,1
208924,3095,0
208924,417154,0
208925,3362,0
208925,417168,0
208927,31392,1
208928,1971,1
208929,150819,1
208930,22910,1
208931,1333,1
208932,20848,1
208933,11887,1
208934,5252,0
208935,2882,0
208935,417138,0
208936,478,0
208936,139586,0
208936,416908,0
208937,5205,0
208938,3963,0
208938,417194,0
208939,150826,1
208940,2061,0
208941,24560,1
208942,2882,0
208943,610,0
208943,417027,0
208944,6201,0
208945,93292,1
208946,15038,0
208946,111746,0
208946,416899,0
208946,417579,0
208947,273887,1
208948,6337,1
208949,4905,0
208949,417261,0
208950,7533,0
208950,417386,0
208951,2920,0
208952,2925,0
208952,84671,0
208952,417140,0
208953,201,1
208954,114074,1
208955,6214,1
208956,73083,1
208957,913,0
208957,417057,0
208959,7000,1
208959,9871,0
208960,4686,1
208962,24232,1
208963,5774,0
208965,4175,0
208965,417213,0
208966,151201,1
208967,107157,1
208968,15035,0
208968,110885,1
208972,9871,0
208972,417426,0
208973,3929,0
208973,417193,0
208974,784,0
208974,417038,0
208976,4017,0
208976,416217,0
208976,416223,0
208977,4017,0
208977,416217,0
208977,417201,0
208978,4870,1
208979,5732,1
208980,597,0
208981,111296,1
208982,1681,1
208983,5875,1
208984,1530,0
208985,104846,1
208986,150728,1
208987,417671,0
208988,85940,1
208989,101577,1
208990,73134,1
208990,85520,1
208991,1457,1
208991,3821,0
208991,102890,1
208992,673,0
208993,5159,0
208994,913,0
208996,4805,1
208997,6696,1
208998,773,0
208998,416610,0
208998,417036,0
208999,7533,0
208999,417386,0
209000,2592,0
209000,417122,0
209001,2592,1
209002,4659,1
209003,829,0
209004,4797,0
209004,8190,1
209004,416661,0
209006,6072,0
209006,417324,0
209008,4006,1
209008,31468,0
209008,416846,0
209008,417450,0
209009,2971,1
209010,4256,1
209011,2592,0
209011,417122,0
209012,4256,0
209012,417219,0
209013,22077,0
209013,417439,0
209014,3135,0
209014,3169,1
209014,417572,0
209015,2486,1
209016,72968,1
209017,7463,0
209017,416920,0
209018,4902,1
209018,103645,1
209019,460,1
209020,4595,0
209021,783,0
209021,5914,1
209021,265059,0
209021,416700,0
209021,417037,0
209024,783,0
209024,151129,1
209024,416700,0
209025,3573,1
209026,15157,1
209027,7533,0
209027,280089,1
209027,417386,0
209028,21491,1
209029,7533,0
209029,280089,1
209029,417386,0
209030,1397,0
209031,2375,1
209032,3193,1
209033,5944,0
209033,417321,0
209034,109098,1
209036,2754,0
209036,417131,0
209038,103472,1
209039,6855,1
209041,15166,1
209042,24436,1
209043,6763,1
209044,3476,1
209044,417173,0
209045,5906,0
209045,417317,0
209046,2925,0
209046,84671,0
209046,417140,0
209047,3241,1
209047,98885,1
209049,13715,1
209050,2870,1
209050,3473,0
209050,416431,0
209051,7533,0
209051,417386,0
209052,150782,1
209053,5205,0
209054,11227,1
209055,11227,1
209056,11227,1
209058,3224,1
209059,30794,1
209060,12303,1
209061,4595,0
209061,417239,0
209062,4072,1
209063,2336,0
209063,57932,1
209064,114605,0
209065,4242,1
209065,417216,0
209066,103731,1
209067,150755,1
209068,3419,1
209069,114307,1
209070,2870,1
209070,3473,0
209070,416431,0
209071,6684,1
209072,1395,1
209073,1395,1
209075,5895,1
209076,2970,1
209078,2764,1
209079,93364,1
209080,3815,0
209081,4818,1
209082,4392,1
209083,4394,1
209084,6928,0
209085,269,0
209086,3576,1
209086,6457,1
209087,108458,1
209090,638,0
209091,4591,0
209091,5029,1
209091,416251,0
209092,4971,0
209092,417263,0
209094,57048,1
209095,398,0
209095,39654,0
209096,5252,0
209097,1648,0
209098,2662,1
209099,5681,0
209099,94899,1
209101,4650,0
209101,416702,0
209101,416705,0
209101,417244,0
209102,5781,0
209102,417308,0
209103,3211,1
209104,2336,0
209104,58006,0
209104,58007,0
209104,417114,0
209105,5706,0
209105,417294,0
209106,3377,1
209107,6777,0
209108,162,1
209108,92053,1
209109,5773,1
209110,5606,0
209110,8161,1
209110,417287,0
209111,783,0
209111,103881,1
209111,416700,0
209115,5252,0
209117,91738,1
209118,3210,1
209119,94709,1
209120,5635,1
209121,783,0
209121,103863,1
209121,416700,0
209122,6855,1
209124,2269,1
209125,1116,1
209126,3222,0
209126,417162,0
209127,8181,0
209127,417406,0
209129,5760,0
209129,74232,1
209130,5681,0
209130,417292,0
209131,783,0
209131,5914,1
209131,265059,0
209131,416700,0
209131,417037,0
209132,2316,1
209133,1678,1
209134,3222,0
209134,417162,0
209135,2336,1
209137,150764,1
209138,104899,1
209140,4768,0
209140,10264,0
209140,417253,0
209140,417427,0
209141,784,0
209141,417038,0
209142,623,1
209144,6360,1
209145,109716,1
209149,8181,0
209149,417406,0
209150,2336,1
209151,3061,1
209152,109786,0
209152,305653,0
209152,417466,0
209153,23428,1
209154,8094,1
209155,198,1
209155,150772,1
209156,7302,0
209156,15944,0
209156,416587,0
209157,4054,1
209158,116,1
209159,2302,0
209160,1253,0
209160,417061,0
209161,2086,0
209161,416688,0
209161,417103,0
209162,3929,0
209162,417193,0
209163,3325,0
209163,417166,0
209164,2259,0
209166,3451,1
209167,789,0
209170,2406,1
209171,2591,1
209172,45313,1
209173,5077,1
209174,11201,1
209175,2715,0
209176,24215,1
209177,905,1
209177,16453,1
209178,8810,1
209179,150781,1
209181,6836,1
209182,2970,1
209182,417145,0
209183,6335,1
209184,5895,1
209186,15618,1
209187,92841,1
209189,7117,0
209189,10104,0
209191,5884,1
209192,8190,1
209192,106394,1
209193,2210,0
209194,105448,1
209195,913,0
209196,5741,1
209197,15038,0
209197,64447,1
209198,20859,1
209198,96867,1
209199,5008,1
209200,151309,1
209201,4140,1
209202,5700,1
209202,8190,1
209203,102072,1
209203,191520,0
209204,150845,1
209205,6584,0
209205,417346,0
209206,15079,1
209206,417100,0
209207,15456,1
209207,154099,1
209208,15811,1
209209,5989,0
209210,103208,1
209211,102167,1
209212,3267,1
209213,150895,1
209214,6117,0
209214,260526,0
209215,3198,1
209216,5159,0
209216,417276,0
209217,4030,1
209218,104568,1
209219,85556,0
209220,94743,1
209221,5152,1
209222,5152,1
209223,3815,0
209223,417185,0
209224,97067,1
209225,107144,1
209225,107153,1
209226,7965,0
209226,417398,0
209227,6060,1
209228,15651,1
209229,4394,1
209230,150913,1
209231,5252,0
209232,4175,0
209232,417213,0
209233,16416,1
209234,5781,0
209234,417308,0
209235,5201,0
209237,112790,1
209238,150862,1
209239,4867,1
209240,3268,1
209242,114800,1
209243,7000,1
209243,9871,0
209243,417426,0
209244,1971,1
209245,2882,0
209246,2882,0
209246,417138,0
209248,2882,0
209248,417138,0
209249,5198,1
209249,5201,1
209249,416975,0
209250,3476,1
209251,84490,1
209252,15166,1
209253,7374,0
209254,1397,0
209254,417071,0
209255,157,1
209255,3815,0
209255,416450,0
209257,3222,0
209258,109729,1
209259,11201,1
209260,7533,0
209260,417386,0
209261,5776,0
209261,417307,0
209262,13173,0
209263,3588,1
209264,5706,0
209265,76210,1
209266,15166,1
209267,44049,1
209268,2336,1
209269,150803,1
209270,1678,1
209271,82822,1
209272,8181,0
209272,417406,0
209273,4768,1
209273,114656,1
209275,2336,1
209276,29429,0
209276,417447,0
209277,5046,1
209278,2723,1
209279,12282,0
209280,8181,0
209280,417406,0
209281,150802,1
209282,3222,0
209282,417162,0
209284,4765,1
209285,114604,1
209286,3529,1
209287,5798,1
209288,9628,0
209288,81659,1
209289,9628,0
209289,22579,1
209290,2690,1
209292,3222,0
209292,417162,0
209293,2336,1
209294,135388,1
209295,43699,1
209296,43699,1
209297,2061,0
209298,151014,1
209299,59803,1
209300,2486,1
209301,272,0
209301,6258,0
209301,416652,0
209302,3362,0
209302,417168,0
209303,286,0
209303,417015,0
209304,286,0
209304,417015,0
209305,691,1
209307,6148,0
209307,417328,0
209309,42103,1
209310,111117,1
209311,151318,1
209314,15956,1
209315,59803,1
209317,14159,1
209319,5630,0
209321,8653,1
209322,6949,1
209323,23518,1
209326,3804,1
209327,3847,0
209327,417188,0
209329,13173,0
209329,19189,0
209331,123991,1
209332,860,1
209333,4219,1
209334,86567,1
209335,1446,0
209335,417078,0
209336,141001,1
209336,416144,0
209337,62453,1
209339,2406,0
209341,7101,1
209342,90900,1
209343,151068,1
209344,1851,1
209345,5833,0
209345,417310,0
209346,638,0
209346,417029,0
209347,5252,0
209347,416161,0
209347,417004,0
209348,286,0
209348,417015,0
209349,286,0
209349,417015,0
209350,15038,0
209350,150855,1
209351,3963,0
209352,7028,0
209352,417361,0
